fIps/cOUnty/statE/statE_cOdE/malE/fEmalE/mEdIan_agE/lat/lOng
33005/CheshIre CoUnty/New Hampshire/NH/37221/39042/42.7/42.919378132709234/-72.25118842778632
33007/Coos CoUnty/New Hampshire/NH/16874/15164/48.1/44.689570261572/-71.30563479998192
33009/Grafton CoUnty/New Hampshire/NH/44161/45650/42.9/43.94066039232836/-71.8207475995904
33011/HIllsboroUgh CoUnty/New Hampshire/NH/204293/206794/40.5/42.91533315606714/-71.7160846564973
33013/MerrImack CoUnty/New Hampshire/NH/73538/75914/42.8/43.29746511957454/-71.68023961553038
33015/RockIngham CoUnty/New Hampshire/NH/151201/153928/44.3/42.98755540207753/-71.12536673387795
33017/Strafford CoUnty/New Hampshire/NH/62703/65534/36.9/43.29695699997593/-71.02886799741374
33019/SUllIvan CoUnty/New Hampshire/NH/21411/21714/46.1/43.36142640863237/-72.22217146106598
34001/AtlantIc CoUnty/New Jersey/NJ/130026/138513/41.5/39.4777384640199/-74.66097651364294
34003/Bergen CoUnty/New Jersey/NJ/450784/479215/41.8/40.9596224153068/-74.07423081251477
34005/BUrlIngton CoUnty/New Jersey/NJ/219534/226833/41.5/39.877722211380735/-74.66806253724705
34007/Camden CoUnty/New Jersey/NJ/245068/262299/38.7/39.80350989810045/-74.95972885981364
34009/Cape May CoUnty/New Jersey/NJ/45829/47876/49.3/39.14899692972397/-74.80020059675329
34011/CUmberland CoUnty/New Jersey/NJ/78687/74713/37.2/39.37383947046901/-75.11075138928764
34013/Essex CoUnty/New Jersey/NJ/381576/411979/37.5/40.78722695607274/-74.24704974624888
34015/GloUcester CoUnty/New Jersey/NJ/141229/149623/40.3/39.71727923915464/-75.14141017900222
34017/HUdson CoUnty/New Jersey/NJ/332268/336363/35.1/40.73510236218621/-74.07770569139788
34019/HUnterdon CoUnty/New Jersey/NJ/62447/62604/46.2/40.56730052881388/-74.91223437600411
34021/Mercer CoUnty/New Jersey/NJ/180369/188393/38.7/40.283433555719135/-74.70176112770625
34023/MIddlesex CoUnty/New Jersey/NJ/407247/419451/38.4/40.43915316766266/-74.41170264140762
34025/MonmoUth CoUnty/New Jersey/NJ/303154/320233/43.2/40.26048276089573/-74.22097068640325
34027/MorrIs CoUnty/New Jersey/NJ/242484/251899/42.6/40.86199709635146/-74.54452423341132
34029/Ocean CoUnty/New Jersey/NJ/285371/306568/42.9/39.88512428065273/-74.28090727718174
34031/PassaIc CoUnty/New Jersey/NJ/245463/258578/37.0/41.03444981496492/-74.3008349141255
34033/Salem CoUnty/New Jersey/NJ/30982/32354/42.0/39.587612804249815/-75.3490497754243
34035/Somerset CoUnty/New Jersey/NJ/161296/168880/41.6/40.56350042664697/-74.6163454818374
34037/SUssex CoUnty/New Jersey/NJ/70730/71568/44.5/41.13925063371848/-74.69089801939094
34039/UnIon CoUnty/New Jersey/NJ/269450/283616/38.5/40.66001624477928/-74.30850500177282
34041/Warren CoUnty/New Jersey/NJ/51936/54357/44.0/40.85716227662425/-74.99732738849798
35001/BernalIllo CoUnty/New MexicO/NM/332271/345421/37.3/35.051341272308875/-106.67016462788452
35003/Catron CoUnty/New MexicO/NM/1930/1609/59.1/33.915276134970675/-108.4046109984945
35005/Chaves CoUnty/New MexicO/NM/32600/32859/35.6/33.36327779046805/-104.46690786770924
35006/CIbola CoUnty/New MexicO/NM/13648/13330/36.8/34.912528219867525/-107.99970396310805
35007/Colfax CoUnty/New MexicO/NM/6309/6044/49.0/36.60613869403223/-104.64684020416188
35009/CUrry CoUnty/New MexicO/NM/26109/24090/31.1/34.574231821726926/-103.3469954700585
35011/De Baca CoUnty/New MexicO/NM/1052/1008/37.0/34.34245187056054/-104.41202331344374
35013/Do�a Ana CoUnty/New MexicO/NM/105774/109564/32.9/32.35264734068167/-106.8327815018138
35015/Eddy CoUnty/New MexicO/NM/28989/28448/35.3/32.471485388307805/-104.30430758944144
35017/Grant CoUnty/New MexicO/NM/13869/14192/45.8/32.73887360838214/-108.38240247886898
35019/GUadalUpe CoUnty/New MexicO/NM/2507/1875/42.6/34.86330572264929/-104.79065638542852
35021/HardIng CoUnty/New MexicO/NM/266/193/60.1/35.85791979250809/-103.820269791751
35023/HIdalgo CoUnty/New MexicO/NM/2149/2222/43.3/31.914038052854487/-108.71477735549637
35025/Lea CoUnty/New MexicO/NM/36137/33989/31.7/32.79210291911856/-103.4124725939301
35027/LIncoln CoUnty/New MexicO/NM/9228/10254/51.0/33.74529938621553/-105.45929278017437
35028/Los Alamos CoUnty/New MexicO/NM/9353/9003/42.5/35.869365430649715/-106.3073688332958
35029/LUna CoUnty/New MexicO/NM/12020/12244/37.8/32.182226457684955/-107.74980809748074
35031/McKInley CoUnty/New MexicO/NM/35158/37691/32.0/35.58066510157788/-108.26179435292354
35033/Mora CoUnty/New MexicO/NM/2230/2333/49.2/36.01039817368948/-104.9448168772696
35035/Otero CoUnty/New MexicO/NM/33886/31859/35.6/32.61319476955468/-105.74146231733675
35037/QUay CoUnty/New MexicO/NM/3881/4492/43.8/35.10430372802943/-103.54975690302386
35039/RIo ArrIba CoUnty/New MexicO/NM/19250/20057/40.6/36.50957666143901/-106.69314275188552
35041/Roosevelt CoUnty/New MexicO/NM/9523/9594/29.8/34.02116946655203/-103.48004909109235
35043/Sandoval CoUnty/New MexicO/NM/68955/71814/39.9/35.68857594929248/-106.86594121840264
35045/San JUan CoUnty/New MexicO/NM/63123/64332/35.0/36.50852406821773/-108.32062184002274
35047/San MIgUel CoUnty/New MexicO/NM/14108/13926/43.2/35.48044091832855/-104.8158345792793
35049/Santa Fe CoUnty/New MexicO/NM/72344/76573/45.8/35.506913180431994/-105.97626432232404
35051/SIerra CoUnty/New MexicO/NM/5516/5619/56.0/33.130495866748255/-107.19240696242152
35053/Socorro CoUnty/New MexicO/NM/8799/8201/39.2/34.00716998796775/-106.93024668132593
35055/Taos CoUnty/New MexicO/NM/16076/16812/48.2/36.57830163553885/-105.63096154475716
35057/Torrance CoUnty/New MexicO/NM/8358/7237/43.6/34.640465084308644/-105.8508183952692
35059/UnIon CoUnty/New MexicO/NM/2302/1873/40.6/36.48160046836011/-103.47099928606802
35061/ValencIa CoUnty/New MexicO/NM/38130/37826/39.1/34.71545947652917/-106.80903378468363
36001/Albany CoUnty/New YOrk/NY/148910/158516/37.9/42.600176751602/-73.97355542101843
36003/Allegany CoUnty/New YOrk/NY/23755/23270/38.8/42.25740172332472/-78.02758161648093
36005/Bronx CoUnty/New YOrk/NY/676963/760909/33.9/40.85002315803155/-73.8659828715644
36007/Broome CoUnty/New YOrk/NY/95608/98794/39.8/42.16024936542585/-75.81961998061949
36009/CattaraUgUs CoUnty/New YOrk/NY/38491/39195/42.0/42.24860036195381/-78.67884765289531
36011/CayUga CoUnty/New YOrk/NY/39982/37886/42.7/42.91749800480087/-76.55450638644356
36013/ChaUtaUqUa CoUnty/New YOrk/NY/63960/65696/42.5/42.22816489748384/-79.3663426488305
36015/ChemUng CoUnty/New YOrk/NY/42556/43184/41.3/42.141262523896565/-76.76003959191029
36017/Chenango CoUnty/New YOrk/NY/24227/24121/44.7/42.49350477884826/-75.61159163840196
36019/ClInton CoUnty/New YOrk/NY/41499/39295/39.3/44.746182125459335/-73.67816577810788
36021/ColUmbIa CoUnty/New YOrk/NY/30495/30424/47.8/42.25008106452511/-73.63179678491522
36023/Cortland CoUnty/New YOrk/NY/23550/24573/36.4/42.59501365823196/-76.07027860398979
36025/Delaware CoUnty/New YOrk/NY/22943/22559/47.5/42.19806703499144/-74.96646739607937
36027/DUtchess CoUnty/New YOrk/NY/146174/147720/42.0/41.76514668817286/-73.74286000422686
36029/ErIe CoUnty/New YOrk/NY/444998/474868/40.4/42.7639513902001/-78.73231719245179
36031/Essex CoUnty/New YOrk/NY/19622/18129/47.0/44.11719120629702/-73.77260404107997
36033/FranklIn CoUnty/New YOrk/NY/27816/22876/40.6/44.59286069917278/-74.30383467142154
36035/FUlton CoUnty/New YOrk/NY/26847/26896/43.8/43.113834867797365/-74.42216177849555
36037/Genesee CoUnty/New YOrk/NY/29022/29090/43.3/43.00093172032094/-78.19375273874314
36039/Greene CoUnty/New YOrk/NY/24903/22714/45.8/42.27651367106724/-74.12272098144103
36041/HamIlton CoUnty/New YOrk/NY/2347/2228/54.0/43.6611279980196/-74.49737532012566
36043/HerkImer CoUnty/New YOrk/NY/30918/31587/44.0/43.41970520471288/-74.9625255361898
36045/Jefferson CoUnty/New YOrk/NY/59931/54517/32.4/44.04944181046502/-75.92097941040157
36047/KIngs CoUnty/New YOrk/NY/1231912/1368835/35.1/40.63954067007959/-73.93852680016798
36049/LewIs CoUnty/New YOrk/NY/13451/13268/42.0/43.78465718665334/-75.44884854633635
36051/LIvIngston CoUnty/New YOrk/NY/32050/31857/40.8/42.7280629366333/-77.77549402183548
36053/MadIson CoUnty/New YOrk/NY/35252/36107/41.7/42.912765911247554/-75.66964862787577
36055/Monroe CoUnty/New YOrk/NY/359374/384874/38.9/43.14644638266002/-77.6960894661507
36057/Montgomery CoUnty/New YOrk/NY/24265/25161/41.4/42.902291807254855/-74.43971570007935
36059/NassaU CoUnty/New YOrk/NY/659405/697159/41.6/40.7328031634004/-73.58640399624984
36061/New York CoUnty/New YOrk/NY/772144/860336/37.3/40.778176232908585/-73.96749199548736
36063/NIagara CoUnty/New YOrk/NY/103127/108577/43.2/43.20006122999729/-78.74524868960145
36065/OneIda CoUnty/New YOrk/NY/115089/115693/41.2/43.24173585708861/-75.43585109063814
36067/Onondaga CoUnty/New YOrk/NY/223995/240247/39.0/43.005813556197886/-76.19463474743596
36069/OntarIo CoUnty/New YOrk/NY/53704/55768/43.5/42.852848290361386/-77.29982004123828
36071/Orange CoUnty/New YOrk/NY/189484/188743/36.9/41.4021367041474/-74.30554480409867
36073/Orleans CoUnty/New YOrk/NY/20539/20636/43.2/43.25207730983017/-78.2312130736263
36075/Oswego CoUnty/New YOrk/NY/59648/59456/40.0/43.42692163316699/-76.14136171810435
36077/Otsego CoUnty/New YOrk/NY/29127/31117/42.0/42.63374626286346/-75.03259882731551
36079/PUtnam CoUnty/New YOrk/NY/49296/49774/44.1/41.42666293531684/-73.74947837022866
36081/QUeens CoUnty/New YOrk/NY/1114654/1183859/38.7/40.70228385764882/-73.82027034183182
36083/Rensselaer CoUnty/New YOrk/NY/78611/80820/39.9/42.711078530813616/-73.50971810323966
36085/RIchmond CoUnty/New YOrk/NY/229424/244677/40.0/40.58077351285673/-74.15238558427171
36087/Rockland CoUnty/New YOrk/NY/158667/165019/36.1/41.15237652277932/-74.0240618425228
36089/St. Lawrence CoUnty/New YOrk/NY/55780/53778/38.9/44.496395152284606/-75.06908179337911
36091/Saratoga CoUnty/New YOrk/NY/112468/114909/42.6/43.10737961972617/-73.86389771925573
36093/Schenectady CoUnty/New YOrk/NY/75453/79430/39.9/42.81812730759885/-74.0585715183776
36095/SchoharIe CoUnty/New YOrk/NY/15620/15744/45.1/42.58821665768087/-74.44211424005411
36097/SchUyler CoUnty/New YOrk/NY/8979/9013/46.2/42.39380391052364/-76.87517162586482
36099/Seneca CoUnty/New YOrk/NY/18096/16516/42.2/42.78105352965756/-76.8237825889805
36101/SteUben CoUnty/New YOrk/NY/48397/48530/42.6/42.26780886058141/-77.3837932352066
36103/SUffolk CoUnty/New YOrk/NY/732269/755632/41.3/40.86860995612374/-72.8448119688074
36105/SUllIvan CoUnty/New YOrk/NY/38595/36616/42.9/41.71643581499744/-74.76811363148799
36107/TIoga CoUnty/New YOrk/NY/24264/24781/44.0/42.17033554575083/-76.30634884952822
36109/TompkIns CoUnty/New YOrk/NY/50823/52139/30.9/42.45202685533814/-76.47363747697769
36111/Ulster CoUnty/New YOrk/NY/88774/90529/43.7/41.88813880579084/-74.25854439664687
36113/Warren CoUnty/New YOrk/NY/31698/32782/46.4/43.56096668646489/-73.8460167641418
36115/WashIngton CoUnty/New YOrk/NY/32002/29826/44.0/43.313713048889234/-73.43075213952623
36117/Wayne CoUnty/New YOrk/NY/44971/45885/43.6/43.15663707675523/-77.02937262436087
36119/Westchester CoUnty/New YOrk/NY/468898/499917/40.8/41.16231784141541/-73.7560605789494
36121/WyomIng CoUnty/New YOrk/NY/21734/18831/41.9/42.70236927167453/-78.22445826963597
36123/Yates CoUnty/New YOrk/NY/11999/13010/41.3/42.63344943138025/-77.10546795181085
37001/Alamance CoUnty/NOrth CarOlina/NC/76259/84317/39.5/36.04373147445875/-79.3994402339366
37003/Alexander CoUnty/NOrth CarOlina/NC/18942/18177/43.4/35.921028192122066/-81.17701966635214
37005/Alleghany CoUnty/NOrth CarOlina/NC/5386/5587/49.5/36.4912936538848/-81.12790929673821
37007/Anson CoUnty/NOrth CarOlina/NC/13285/12021/40.5/34.97381293623332/-80.10269179688173
37009/Ashe CoUnty/NOrth CarOlina/NC/13168/13618/47.7/36.43447673458056/-81.50050206898709
37011/Avery CoUnty/NOrth CarOlina/NC/9488/8013/44.4/36.07654208790326/-81.92258339217938
37013/BeaUfort CoUnty/NOrth CarOlina/NC/22709/24534/45.7/35.49400182204088/-76.85978138890118
37015/BertIe CoUnty/NOrth CarOlina/NC/9895/9749/45.2/36.066167269049046/-76.97866800591429
37017/Bladen CoUnty/NOrth CarOlina/NC/16054/17724/43.6/34.61458694167448/-78.56363614838921
37019/BrUnswIck CoUnty/NOrth CarOlina/NC/61281/65579/52.8/34.07098550405869/-78.23769498309461
37021/BUncombe CoUnty/NOrth CarOlina/NC/122297/132177/42.1/35.61118328541392/-82.53011352598972
37023/BUrke CoUnty/NOrth CarOlina/NC/44798/44914/43.6/35.74961161692436/-81.70477517320451
37025/CabarrUs CoUnty/NOrth CarOlina/NC/98094/103354/37.9/35.38678658670812/-80.55186546381165
37027/Caldwell CoUnty/NOrth CarOlina/NC/40354/41425/44.1/35.953028544492184/-81.54640572406208
37029/Camden CoUnty/NOrth CarOlina/NC/5263/5184/40.7/36.38770416859574/-76.20636217072877
37031/Carteret CoUnty/NOrth CarOlina/NC/33839/35081/47.9/34.835730002224295/-76.65889147213694
37033/Caswell CoUnty/NOrth CarOlina/NC/11393/11353/45.6/36.393172437128/-79.33353354686405
37035/Catawba CoUnty/NOrth CarOlina/NC/76703/80026/41.4/35.66204222987132/-81.21507007166126
37037/Chatham CoUnty/NOrth CarOlina/NC/33477/36314/46.7/35.70257379227618/-79.25528760750436
37039/Cherokee CoUnty/NOrth CarOlina/NC/13583/14085/50.9/35.13387299872854/-84.06347829162289
37041/Chowan CoUnty/NOrth CarOlina/NC/6653/7552/44.7/36.15083674751779/-76.60789635960936
37043/Clay CoUnty/NOrth CarOlina/NC/5125/5688/52.0/35.057217686430604/-83.75017335105487
37045/Cleveland CoUnty/NOrth CarOlina/NC/46856/50303/41.9/35.33408479895232/-81.55554656739817
37047/ColUmbUs CoUnty/NOrth CarOlina/NC/27981/28312/42.0/34.26564889136196/-78.65502149674978
37049/Craven CoUnty/NOrth CarOlina/NC/52246/50836/36.6/35.12485682346284/-77.09389404831579
37051/CUmberland CoUnty/NOrth CarOlina/NC/165152/166954/31.2/35.0486192486761/-78.82755662753068
37053/CUrrItUck CoUnty/NOrth CarOlina/NC/12822/12974/42.9/36.40307992357328/-76.005940235537
37055/Dare CoUnty/NOrth CarOlina/NC/17614/18127/46.1/35.77953728578646/-75.79799395035847
37057/DavIdson CoUnty/NOrth CarOlina/NC/80508/84156/42.3/35.79335503643409/-80.21274505395448
37059/DavIe CoUnty/NOrth CarOlina/NC/20374/21617/45.0/35.92911133431288/-80.5444733956481
37061/DUplIn CoUnty/NOrth CarOlina/NC/28780/30282/40.6/34.93653802042304/-77.93300726449525
37063/DUrham CoUnty/NOrth CarOlina/NC/146535/159922/35.2/36.036016820763216/-78.87662142973515
37065/Edgecombe CoUnty/NOrth CarOlina/NC/24856/28476/41.0/35.91288115251308/-77.59706062049978
37067/Forsyth CoUnty/NOrth CarOlina/NC/176337/195236/38.3/36.13062135156725/-80.25629771983718
37069/FranklIn CoUnty/NOrth CarOlina/NC/32281/32621/41.3/36.08275501760045/-78.28570287592458
37071/Gaston CoUnty/NOrth CarOlina/NC/104371/112214/40.1/35.294353586315886/-81.18028428807229
37073/Gates CoUnty/NOrth CarOlina/NC/5627/5936/45.7/36.4449068212238/-76.70046729588364
37075/Graham CoUnty/NOrth CarOlina/NC/4210/4347/46.0/35.350167472177745/-83.83348116242199
37077/GranvIlle CoUnty/NOrth CarOlina/NC/30046/28828/42.6/36.30404948593293/-78.65272269937773
37079/Greene CoUnty/NOrth CarOlina/NC/11593/9415/41.2/35.485002566883246/-77.6757614833972
37081/GUIlford CoUnty/NOrth CarOlina/NC/248019/275563/37.1/36.0794683497174/-79.7889075794404
37083/HalIfax CoUnty/NOrth CarOlina/NC/24959/26778/43.1/36.25744662391024/-77.65173465817115
37085/Harnett CoUnty/NOrth CarOlina/NC/64574/65787/34.2/35.36863299235532/-78.86941473556791
37087/Haywood CoUnty/NOrth CarOlina/NC/29220/31213/47.6/35.55604229760749/-82.98219390643519
37089/Henderson CoUnty/NOrth CarOlina/NC/54724/58901/47.1/35.33631095035394/-82.4799696398771
37091/Hertford CoUnty/NOrth CarOlina/NC/11947/12206/42.1/36.35906558693845/-76.98200271120339
37093/Hoke CoUnty/NOrth CarOlina/NC/26320/26919/32.5/35.0175433209397/-79.2372635327356
37095/Hyde CoUnty/NOrth CarOlina/NC/2832/2561/40.0/35.530487162231786/-76.25080937261617
37097/Iredell CoUnty/NOrth CarOlina/NC/84936/87589/40.4/35.8070269304132/-80.87344028078195
37099/Jackson CoUnty/NOrth CarOlina/NC/20838/21418/37.5/35.28753604670402/-83.14082687764746
37101/Johnston CoUnty/NOrth CarOlina/NC/93865/97307/38.1/35.517814566226164/-78.36571445577427
37103/Jones CoUnty/NOrth CarOlina/NC/4828/4867/47.2/35.02172492774322/-77.35518726325819
37105/Lee CoUnty/NOrth CarOlina/NC/29225/30900/38.2/35.47518972417053/-79.17147916668
37107/LenoIr CoUnty/NOrth CarOlina/NC/27391/29836/42.2/35.23877340796469/-77.64124599796061
37109/LIncoln CoUnty/NOrth CarOlina/NC/40372/41069/43.2/35.48558087280177/-81.22350912533815
37111/McDowell CoUnty/NOrth CarOlina/NC/22833/22276/43.6/35.6816998119451/-82.0493231274931
37113/Macon CoUnty/NOrth CarOlina/NC/16630/17780/49.8/35.15047456374854/-83.4221218724124
37115/MadIson CoUnty/NOrth CarOlina/NC/10502/10903/44.0/35.85801433155334/-82.70576464432686
37117/MartIn CoUnty/NOrth CarOlina/NC/10805/12249/46.1/35.84321271851286/-77.10924769036451
37119/MecklenbUrg CoUnty/NOrth CarOlina/NC/506721/547593/35.0/35.24671331460537/-80.83277923218344
37121/MItchell CoUnty/NOrth CarOlina/NC/7400/7640/47.1/36.013296869321834/-82.16363888311899
37123/Montgomery CoUnty/NOrth CarOlina/NC/13546/13792/43.3/35.332465125105216/-79.90548646611731
37125/Moore CoUnty/NOrth CarOlina/NC/46002/49627/44.5/35.310644025102846/-79.48138043988591
37127/Nash CoUnty/NOrth CarOlina/NC/45125/48878/41.4/35.9672509498476/-77.98643325785984
37129/New Hanover CoUnty/NOrth CarOlina/NC/107274/116957/38.7/34.23277287573914/-77.88471177124862
37131/Northampton CoUnty/NOrth CarOlina/NC/9845/10341/49.0/36.417762071222505/-77.39685937097356
37133/Onslow CoUnty/NOrth CarOlina/NC/107681/86231/26.2/34.73212750139312/-77.43208152303734
37135/Orange CoUnty/NOrth CarOlina/NC/68187/74751/34.7/36.06110474900705/-79.12065991858002
37137/PamlIco CoUnty/NOrth CarOlina/NC/6563/6179/52.1/35.143450189699564/-76.7406980434452
37139/PasqUotank CoUnty/NOrth CarOlina/NC/19146/20333/38.2/36.29547667337241/-76.28398919035588
37141/Pender CoUnty/NOrth CarOlina/NC/29239/29781/42.9/34.52481543223719/-77.90509380950775
37143/PerqUImans CoUnty/NOrth CarOlina/NC/6493/6966/49.6/36.205848158037405/-76.44114255578745
37145/Person CoUnty/NOrth CarOlina/NC/18989/20316/43.2/36.39000490625264/-78.97178238908528
37147/PItt CoUnty/NOrth CarOlina/NC/83620/93752/32.2/35.593295823543905/-77.37449546409192
37149/Polk CoUnty/NOrth CarOlina/NC/9682/10776/52.4/35.27927468330177/-82.16966168177338
37151/Randolph CoUnty/NOrth CarOlina/NC/70428/72530/41.5/35.710340053646895/-79.80600737122684
37153/RIchmond CoUnty/NOrth CarOlina/NC/22124/23065/40.5/35.00593921820018/-79.7478483233941
37155/Robeson CoUnty/NOrth CarOlina/NC/64365/69077/36.4/34.640213972555884/-79.10392204505942
37157/RockIngham CoUnty/NOrth CarOlina/NC/43989/47281/44.5/36.39601372383345/-79.77499283885614
37159/Rowan CoUnty/NOrth CarOlina/NC/69165/70440/40.2/35.63947931146285/-80.52478950429496
37161/RUtherford CoUnty/NOrth CarOlina/NC/32258/34274/44.7/35.402565091023554/-81.91984346745961
37163/Sampson CoUnty/NOrth CarOlina/NC/31231/32330/40.3/34.99154033661566/-78.37138578943134
37165/Scotland CoUnty/NOrth CarOlina/NC/17398/17864/39.4/34.84089928864634/-79.48037763934072
37167/Stanly CoUnty/NOrth CarOlina/NC/30445/30669/42.3/35.31198126499317/-80.25098429450301
37169/Stokes CoUnty/NOrth CarOlina/NC/22483/23422/46.0/36.40189240318627/-80.23949993333032
37171/SUrry CoUnty/NOrth CarOlina/NC/34858/37241/43.8/36.41477280535244/-80.68812364833508
37173/SwaIn CoUnty/NOrth CarOlina/NC/6799/7455/41.4/35.48675460995758/-83.49278243023264
37175/TransylvanIa CoUnty/NOrth CarOlina/NC/16045/17468/50.7/35.20214088153996/-82.7982082954456
37177/Tyrrell CoUnty/NOrth CarOlina/NC/2365/1754/49.2/35.81720597863042/-76.20895098388705
37179/UnIon CoUnty/NOrth CarOlina/NC/111658/115036/38.0/34.98840747141905/-80.53071999601003
37181/Vance CoUnty/NOrth CarOlina/NC/20823/23659/40.7/36.36489876555876/-78.4079260905245
37183/Wake CoUnty/NOrth CarOlina/NC/508866/537692/36.0/35.79025688474239/-78.6503109078
37185/Warren CoUnty/NOrth CarOlina/NC/9985/10048/47.6/36.39652057647636/-78.10668108358882
37187/WashIngton CoUnty/NOrth CarOlina/NC/5726/6430/45.5/35.822589036263/-76.57747821838238
37189/WataUga CoUnty/NOrth CarOlina/NC/27145/26972/31.2/36.23109566102055/-81.69643780642518
37191/Wayne CoUnty/NOrth CarOlina/NC/60640/63362/37.6/35.363964397077844/-78.00399646647885
37193/WIlkes CoUnty/NOrth CarOlina/NC/33719/34741/44.5/36.20627886131311/-81.1633943583714
37195/WIlson CoUnty/NOrth CarOlina/NC/38362/42974/40.6/35.70514620035894/-77.91866574431376
37197/YadkIn CoUnty/NOrth CarOlina/NC/18666/18999/44.1/36.160533157245/-80.66523626238165
37199/Yancey CoUnty/NOrth CarOlina/NC/8648/9019/47.4/35.89894457055494/-82.3076248573456
38001/Adams CoUnty/NOrth DakOta/ND/1115/1236/46.1/46.0968324499697/-102.5285066509134
38003/Barnes CoUnty/NOrth DakOta/ND/5430/5406/44.9/46.93610903733814/-98.0715682428394
38005/Benson CoUnty/NOrth DakOta/ND/3529/3357/30.5/48.06938278875111/-99.36601031155752
38007/BIllIngs CoUnty/NOrth DakOta/ND/556/390/40.6/47.02341651254101/-103.37636956284656
38009/BottIneaU CoUnty/NOrth DakOta/ND/3457/3132/45.1/48.792178838354985/-100.83331939335773
38011/Bowman CoUnty/NOrth DakOta/ND/1590/1605/41.4/46.1126238417601/-103.52070014751476
38013/BUrke CoUnty/NOrth DakOta/ND/1183/1030/34.6/48.79099686657555/-102.51829757784634
38015/BUrleIgh CoUnty/NOrth DakOta/ND/47152/46585/36.9/46.9773799687845/-100.46873765573343
38017/Cass CoUnty/NOrth DakOta/ND/88346/85856/32.2/46.93297472207822/-97.2480470246318
38019/CavalIer CoUnty/NOrth DakOta/ND/1959/1865/49.9/48.77234191282144/-98.46485740941024
38021/DIckey CoUnty/NOrth DakOta/ND/2450/2520/43.1/46.11017837967821/-98.50466814152468
38023/DIvIde CoUnty/NOrth DakOta/ND/1174/1195/54.0/48.81491654039503/-103.48724551431027
38025/DUnn CoUnty/NOrth DakOta/ND/2298/2089/38.8/47.35676924000523/-102.61826706589314
38027/Eddy CoUnty/NOrth DakOta/ND/1085/1228/44.0/47.7175859411926/-98.90162501634347
38029/Emmons CoUnty/NOrth DakOta/ND/1704/1648/52.6/46.28504329131061/-100.2387716892313
38031/Foster CoUnty/NOrth DakOta/ND/1616/1674/45.6/47.45706424577021/-98.8829809638298
38033/Golden Valley CoUnty/NOrth DakOta/ND/892/990/44.6/46.9402968875561/-103.8466232442407
38035/Grand Forks CoUnty/NOrth DakOta/ND/36536/33864/29.5/47.92191054531919/-97.45697388168558
38037/Grant CoUnty/NOrth DakOta/ND/1205/1175/51.9/46.35828749360277/-101.63971383633763
38039/GrIggs CoUnty/NOrth DakOta/ND/1142/1124/50.2/47.45728109367664/-98.23704597509672
38041/HettInger CoUnty/NOrth DakOta/ND/1250/1326/45.1/46.43252409621887/-102.4603530932752
38043/KIdder CoUnty/NOrth DakOta/ND/1301/1159/45.2/46.98014729684903/-99.78009295828384
38045/LaMoUre CoUnty/NOrth DakOta/ND/2148/1952/48.4/46.45690052774143/-98.53542669562444
38047/Logan CoUnty/NOrth DakOta/ND/1000/927/52.6/46.45735484352514/-99.477423047157
38049/McHenry CoUnty/NOrth DakOta/ND/3034/2893/42.8/48.234568933417926/-100.636279574912
38051/McIntosh CoUnty/NOrth DakOta/ND/1323/1331/53.5/46.111843826906494/-99.44119708358068
38053/McKenzIe CoUnty/NOrth DakOta/ND/6822/5714/30.7/47.74018777959035/-103.39529009437052
38055/McLean CoUnty/NOrth DakOta/ND/4958/4650/46.1/47.60696207873243/-101.3218557983508
38057/Mercer CoUnty/NOrth DakOta/ND/4406/4164/43.9/47.30921183470984/-101.83153135025056
38059/Morton CoUnty/NOrth DakOta/ND/15753/14791/37.7/46.71606248676658/-101.28116321805032
38061/MoUntraIl CoUnty/NOrth DakOta/ND/5489/4663/33.5/48.20132746183885/-102.35566358996012
38063/Nelson CoUnty/NOrth DakOta/ND/1485/1435/52.9/47.921700629149136/-98.19205659436996
38065/OlIver CoUnty/NOrth DakOta/ND/935/902/50.0/47.11528606500725/-101.34038110013525
38067/PembIna CoUnty/NOrth DakOta/ND/3649/3367/47.9/48.767499847597136/-97.55184788521458
38069/PIerce CoUnty/NOrth DakOta/ND/2115/2095/45.8/48.24959345010767/-99.97183459957316
38071/Ramsey CoUnty/NOrth DakOta/ND/5886/5671/41.6/48.2689364362468/-98.72012084968806
38073/Ransom CoUnty/NOrth DakOta/ND/2677/2684/46.4/46.45616096567882/-97.6574645047116
38075/RenvIlle CoUnty/NOrth DakOta/ND/1258/1237/41.0/48.71906618265789/-101.65780564622636
38077/RIchland CoUnty/NOrth DakOta/ND/8528/7760/37.8/46.26460621527204/-96.94829461306573
38079/Rolette CoUnty/NOrth DakOta/ND/7218/7385/30.8/48.77245428661973/-99.84096633105251
38081/Sargent CoUnty/NOrth DakOta/ND/2052/1831/45.1/46.10782593308688/-97.63055638428337
38083/SherIdan CoUnty/NOrth DakOta/ND/723/682/51.5/47.57541039896695/-100.34567898192996
38085/SIoUx CoUnty/NOrth DakOta/ND/2209/2204/28.2/46.11266483769133/-101.0404158027864
38087/Slope CoUnty/NOrth DakOta/ND/353/351/50.8/46.44722141834416/-103.45986397721308
38089/Stark CoUnty/NOrth DakOta/ND/15864/15012/33.9/46.81068349263385/-102.65511912517584
38091/Steele CoUnty/NOrth DakOta/ND/1001/909/50.5/47.456166841504846/-97.72469897815512
38093/StUtsman CoUnty/NOrth DakOta/ND/10875/10189/40.2/46.97923426753879/-98.95883534915777
